v2.id,title,description,preconditions,postconditions,tags,priority,severity,type,behavior,automation,status,is_flaky,layer,steps_type,steps_actions,steps_result,steps_data,milestone_id,milestone,suite_id,suite_parent_id,suite,suite_without_cases,parameters,is_muted
514,"Calculate Flight cost when Miles positive, Date valid and Economy Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""8\""""
4. ""\""Economy\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
515,"Calculate Flight cost when Miles positive, Date valid and Economy Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""29\""""
4. ""\""Economy\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
516,"Calculate Flight cost when Miles positive, Date valid and Economy Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""30\""""
4. ""\""Economy\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
517,"Calculate Flight cost when Miles positive, Date valid and Economy Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""31\""""
4. ""\""Economy\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
518,"Calculate Flight cost when Miles positive, Date valid and Economy Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""89\""""
4. ""\""Economy\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
519,"Calculate Flight cost when Miles positive, Date valid and Economy Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""90\""""
4. ""\""Economy\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
520,"Calculate Flight cost when Miles positive, Date invalid and Economy Class",,,,,high,minor,functional,negative,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""The system will show an error message\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""91\""""
4. ""\""Economy\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
521,"Calculate Flight cost when Miles positive, Date invalid and Business Class",,,,,high,minor,functional,negative,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""The system will show an error message\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""0\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
522,"Calculate Flight cost when Miles positive, Date valid and Business  Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""1\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
523,"Calculate Flight cost when Miles positive, Date valid and Business Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""2\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
524,"Calculate Flight cost when Miles positive, Date valid and Business Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""6\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
525,"Calculate Flight cost when Miles positive, Date valid and Business Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""7\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
526,"Calculate Flight cost when Miles positive, Date valid and Business Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""8\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
527,"Calculate Flight cost when Miles positive, Date valid and Business Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""29\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
528,"Calculate Flight cost when Miles positive, Date valid and Business Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""30\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
529,"Calculate Flight cost when Miles positive, Date valid and Business Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""31\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
530,"Calculate Flight cost when Miles positive, Date valid and Business  Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""89\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
531,"Calculate Flight cost when Miles positive, Date valid and Business Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""90\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
532,"Calculate Flight cost when Miles positive, Date invalid and Business Class",,,,,high,minor,functional,negative,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""The system should display an error message.\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""91\""""
4. ""\""Business\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
533,"Calculate Flight cost when Miles positive, Date invalid and First Class",,,,,high,minor,functional,negative,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""The system should display an error message.\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""0\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
534,"Calculate Flight cost when Miles positive, Date valid and First  Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""1\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
535,"Calculate Flight cost when Miles positive, Date valid and First Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""2\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
536,"Calculate Flight cost when Miles positive, Date valid and First Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""6\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
537,"Calculate Flight cost when Miles positive, Date valid and First Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""7\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
538,"Calculate Flight cost when Miles positive, Date valid and First Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""8\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
539,"Calculate Flight cost when Miles positive, Date valid and First Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""29\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
540,"Calculate Flight cost when Miles positive, Date valid and First Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""30\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
541,"Calculate Flight cost when Miles positive, Date valid and First Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""31\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
542,"Calculate Flight cost when Miles positive, Date valid and First  Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""89\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
543,"Calculate Flight cost when Miles positive, Date valid and First Class",,,,,high,minor,functional,positive,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""$100\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""90\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
544,"Calculate Flight cost when Miles positive, Date invalid and First Class",,,,,high,minor,functional,negative,to-be-automated,actual,no,unknown,classic,"1. ""\""Go to Application\""""
2. ""\""Enter Miles\""""
3. ""\""Enter Date\""""
4. ""\""Select Class\""""
5. ""\""Click Calculator Button\""""
","1. ""\""Flight Cost Calculator Home Page Display.\""""
2. ""\""System accept input\""""
3. ""\""System accept input\""""
4. ""\""System accept input\""""
5. ""\""The system should display an error message.\""""
","1. ""\""URL\""""
2. ""\""499\""""
3. ""\""91\""""
4. ""\""First\""""
5. ""\""N\\\/A\""""
",,,1,,Flat Rate,,,no
